mes,cidade,bairro,tipo,modo,mediana_rs_m2,p25,p75,n_anuncios,yield_anual_pct,coleta
2026-09,Criciúma,Ana Maria,apartamento,venda,4890.7,4340.2,5631.9,24,,setembro/2026
2026-09,Criciúma,Argentina,apartamento,venda,3966.1,3891.3,4519.2,5,,setembro/2026
2026-09,Criciúma,Bosque do Repouso,apartamento,aluguel,32.4,30.3,34.9,5,,setembro/2026
2026-09,Criciúma,Ceará,apartamento,venda,5809.0,5300.2,7122.6,16,,setembro/2026
2026-09,Criciúma,Centro,apartamento,venda,7500.0,5457.4,9444.8,347,4.75,setembro/2026
2026-09,Criciúma,Centro,apartamento,aluguel,29.7,21.7,36.5,46,4.75,setembro/2026
2026-09,Criciúma,Comerciário,apartamento,venda,6232.0,4744.5,8295.1,92,6.39,setembro/2026
2026-09,Criciúma,Comerciário,apartamento,aluguel,33.2,27.7,36.3,10,6.39,setembro/2026
2026-09,Criciúma,Cruzeiro do Sul,apartamento,venda,10286.5,5923.3,13084.4,30,,setembro/2026
2026-09,Criciúma,Imigrantes,apartamento,venda,5605.7,5234.4,6243.7,8,,setembro/2026
2026-09,Criciúma,Linha Batista,apartamento,venda,4669.2,4049.7,4866.6,12,,setembro/2026
2026-09,Criciúma,Michel,apartamento,venda,7045.5,5801.6,9301.1,49,,setembro/2026
2026-09,Criciúma,Mina do Mato,apartamento,venda,5304.1,4653.5,6250.0,6,,setembro/2026
2026-09,Criciúma,Mina União,apartamento,venda,4729.6,4241.4,5002.2,13,7.64,setembro/2026
2026-09,Criciúma,Mina União,apartamento,aluguel,30.1,25.4,49.2,6,7.64,setembro/2026
2026-09,Criciúma,Monte Castelo,apartamento,venda,4056.6,3900.0,4117.6,5,,setembro/2026
2026-09,Criciúma,Operária Nova,apartamento,venda,3804.3,3454.6,5349.9,7,,setembro/2026
2026-09,Criciúma,Pinheirinho,apartamento,venda,5416.7,4698.4,6853.2,19,6.36,setembro/2026
2026-09,Criciúma,Pinheirinho,apartamento,aluguel,28.7,28.6,31.7,5,6.36,setembro/2026
2026-09,Criciúma,Pio Corrêa,apartamento,venda,7617.0,5725.7,9266.7,40,,setembro/2026
2026-09,Criciúma,Próspera,apartamento,venda,7114.2,6268.7,9035.9,32,5.58,setembro/2026
2026-09,Criciúma,Próspera,apartamento,aluguel,33.1,27.4,41.1,7,5.58,setembro/2026
2026-09,Criciúma,Quarta Linha,apartamento,venda,3776.7,3360.6,3928.2,7,,setembro/2026
2026-09,Criciúma,Rio Maina,apartamento,venda,6158.6,5281.1,6884.1,20,,setembro/2026
2026-09,Criciúma,Santa Augusta,apartamento,venda,4905.5,4496.4,5735.9,12,10.05,setembro/2026
2026-09,Criciúma,Santa Augusta,apartamento,aluguel,41.1,35.7,46.4,6,10.05,setembro/2026
2026-09,Criciúma,Santa Bárbara,apartamento,venda,6875.0,5560.2,8525.3,53,4.64,setembro/2026
2026-09,Criciúma,Santa Bárbara,apartamento,aluguel,26.6,25.0,26.9,5,4.64,setembro/2026
2026-09,Criciúma,Santa Catarina,apartamento,venda,6185.4,5797.5,7711.4,16,,setembro/2026
2026-09,Criciúma,Santa Luzia,apartamento,aluguel,26.9,26.3,36.3,5,,setembro/2026
2026-09,Criciúma,Santo Antônio,apartamento,venda,5370.2,4408.6,6080.4,20,5.92,setembro/2026
2026-09,Criciúma,Santo Antônio,apartamento,aluguel,26.5,23.9,32.7,6,5.92,setembro/2026
2026-09,Criciúma,São Cristóvão,apartamento,venda,6028.9,4882.8,7628.2,17,,setembro/2026
2026-09,Criciúma,São Francisco,apartamento,venda,5094.3,4952.6,5751.3,11,6.81,setembro/2026
2026-09,Criciúma,São Francisco,apartamento,aluguel,28.9,28.5,35.6,9,6.81,setembro/2026
2026-09,Criciúma,São Luiz,apartamento,venda,5714.3,4117.6,6570.8,25,6.72,setembro/2026
2026-09,Criciúma,São Luiz,apartamento,aluguel,32.0,28.7,33.0,9,6.72,setembro/2026
2026-09,Criciúma,Universitário,apartamento,venda,5019.1,4344.7,5921.1,12,6.77,setembro/2026
2026-09,Criciúma,Universitário,apartamento,aluguel,28.3,25.4,34.1,11,6.77,setembro/2026
2026-09,Criciúma,Vera Cruz,apartamento,venda,6976.0,5800.3,8818.4,16,,setembro/2026
2026-09,Criciúma,Vila Floresta II,apartamento,venda,5218.8,4912.4,5910.4,9,,setembro/2026
2026-09,Criciúma,Ana Maria,casa,venda,2777.8,1989.5,3482.9,21,,setembro/2026
2026-09,Criciúma,Archimedes Naspolini,casa,venda,5081.6,4179.3,5151.5,5,,setembro/2026
2026-09,Criciúma,Argentina,casa,venda,4637.7,2350.0,5863.4,11,,setembro/2026
2026-09,Criciúma,Bosque do Repouso,casa,venda,6699.7,4741.2,7902.1,9,,setembro/2026
2026-09,Criciúma,Ceará,casa,venda,3051.1,2557.3,5037.4,10,,setembro/2026
2026-09,Criciúma,Centro,casa,venda,5019.3,2879.2,5911.7,23,8.63,setembro/2026
2026-09,Criciúma,Centro,casa,aluguel,36.1,21.1,57.9,12,8.63,setembro/2026
2026-09,Criciúma,Cidade Mineira Nova,casa,venda,3303.3,2775.6,4854.2,8,,setembro/2026
2026-09,Criciúma,Cidade Mineira Velha,casa,venda,2982.5,2410.8,3063.6,5,,setembro/2026
2026-09,Criciúma,Comerciário,casa,venda,4336.3,2444.4,6380.7,9,,setembro/2026
2026-09,Criciúma,Cristo Redentor,casa,venda,2400.0,1606.1,2825.0,5,,setembro/2026
2026-09,Criciúma,Cruzeiro do Sul,casa,venda,3666.7,2812.5,5544.9,17,,setembro/2026
2026-09,Criciúma,Demboski,casa,venda,3239.9,3000.0,3562.5,6,,setembro/2026
2026-09,Criciúma,Fábio Silva,casa,venda,3027.2,1881.4,5045.6,11,,setembro/2026
2026-09,Criciúma,Imigrantes,casa,venda,3630.1,3500.0,3835.6,5,,setembro/2026
2026-09,Criciúma,Jardim Angélica,casa,venda,4028.5,3095.2,5767.4,26,,setembro/2026
2026-09,Criciúma,Jardim Maristela,casa,venda,4441.3,3263.9,5351.2,22,,setembro/2026
2026-09,Criciúma,Jardim Montevidéu,casa,venda,2848.1,2388.9,5904.2,5,,setembro/2026
2026-09,Criciúma,Laranjinha,casa,venda,3794.0,3212.7,4650.4,17,,setembro/2026
2026-09,Criciúma,Linha Batista,casa,venda,5115.5,3888.9,6171.9,21,,setembro/2026
2026-09,Criciúma,Maria Céu,casa,venda,2906.1,1917.8,3969.5,8,,setembro/2026
2026-09,Criciúma,Metropol,casa,venda,3512.5,2759.3,3737.4,7,,setembro/2026
2026-09,Criciúma,Michel,casa,venda,4503.2,2977.8,7200.0,17,,setembro/2026
2026-09,Criciúma,Milanese,casa,venda,2548.2,1975.0,3130.0,6,,setembro/2026
2026-09,Criciúma,Mina Brasil,casa,venda,4074.7,3185.7,6456.5,26,,setembro/2026
2026-09,Criciúma,Mina do Mato,casa,venda,3199.7,2170.2,4453.4,19,,setembro/2026
2026-09,Criciúma,Mina União,casa,venda,4196.9,3205.1,4545.5,9,,setembro/2026
2026-09,Criciúma,Monte Castelo,casa,venda,4250.0,1784.4,5568.8,11,,setembro/2026
2026-09,Criciúma,Morro Estevão,casa,venda,2532.5,1058.1,3428.6,5,,setembro/2026
2026-09,Criciúma,Nossa Senhora da Salete,casa,venda,4699.3,4101.1,5435.7,16,,setembro/2026
2026-09,Criciúma,Operária Nova,casa,venda,4615.9,2611.3,4750.0,13,,setembro/2026
2026-09,Criciúma,Pinheirinho,casa,venda,3406.4,2378.8,4437.3,28,,setembro/2026
2026-09,Criciúma,Pio Corrêa,casa,venda,6054.5,3631.3,8297.1,31,,setembro/2026
2026-09,Criciúma,Primeira Linha,casa,venda,7800.0,4027.8,8771.9,21,,setembro/2026
2026-09,Criciúma,Próspera,casa,venda,3894.7,1919.6,5250.0,37,,setembro/2026
2026-09,Criciúma,Quarta Linha,casa,venda,3637.4,2621.9,4477.7,12,,setembro/2026
2026-09,Criciúma,Rio Maina,casa,venda,3500.0,2801.9,4222.5,27,,setembro/2026
2026-09,Criciúma,Sangão,casa,venda,4051.3,3177.9,4936.5,6,,setembro/2026
2026-09,Criciúma,Santa Augusta,casa,venda,3400.0,2516.8,4995.0,11,,setembro/2026
2026-09,Criciúma,Santa Bárbara,casa,venda,3735.1,2024.0,5857.9,32,,setembro/2026
2026-09,Criciúma,Santa Catarina,casa,venda,5308.3,4136.2,6678.6,16,,setembro/2026
2026-09,Criciúma,Santa Luzia,casa,venda,3193.4,1766.7,3750.0,17,,setembro/2026
2026-09,Criciúma,Santo Antônio,casa,venda,3527.5,2486.1,5414.0,24,,setembro/2026
2026-09,Criciúma,São Cristóvão,casa,venda,4881.0,3516.5,6055.3,8,,setembro/2026
2026-09,Criciúma,São Defende,casa,venda,3778.0,3031.2,5160.4,18,,setembro/2026
2026-09,Criciúma,São Luiz,casa,venda,3428.6,2930.2,4664.2,17,,setembro/2026
2026-09,Criciúma,São Sebastião,casa,venda,2578.8,2256.5,4758.6,16,,setembro/2026
2026-09,Criciúma,São Simão,casa,venda,9655.0,6017.8,9876.9,12,,setembro/2026
2026-09,Criciúma,Universitário,casa,venda,3011.4,1888.9,6289.3,9,,setembro/2026
2026-09,Criciúma,Vera Cruz,casa,venda,4206.3,3279.3,4592.0,7,,setembro/2026
2026-09,Criciúma,Vila Floresta,casa,venda,3199.3,2248.8,5149.1,8,,setembro/2026
2026-09,Criciúma,Vila Floresta II,casa,venda,4121.8,2511.8,4733.8,6,,setembro/2026
2026-09,Criciúma,Vila Isabel,casa,venda,5027.6,2633.8,5926.9,8,,setembro/2026
2026-09,Criciúma,Vila Macarini,casa,venda,2966.1,2909.1,3817.6,5,,setembro/2026
2026-09,Criciúma,Vila Manaus,casa,venda,1946.3,1856.2,2635.1,8,,setembro/2026
2026-09,Criciúma,Vila Nova Esperança,casa,venda,4444.4,2578.2,5694.5,7,,setembro/2026
2026-09,Criciúma,Vila São José,casa,venda,4016.7,3156.6,4705.5,6,,setembro/2026
2026-09,Criciúma,Vila Zuleima,casa,venda,2125.0,1953.3,2488.1,7,,setembro/2026
2026-09,Criciúma,Wosocris,casa,venda,2980.2,2715.1,3433.3,7,,setembro/2026
2026-09,Criciúma,Ana Maria,terreno,venda,522.3,402.2,591.3,12,,setembro/2026
2026-09,Criciúma,Archimedes Naspolini,terreno,venda,432.9,351.2,470.4,21,,setembro/2026
2026-09,Criciúma,Argentina,terreno,venda,592.2,473.8,625.0,29,,setembro/2026
2026-09,Criciúma,Arquimedes Naspolini,terreno,venda,411.1,382.4,463.7,6,,setembro/2026
2026-09,Criciúma,Bosque do Repouso,terreno,venda,555.6,481.1,612.0,19,,setembro/2026
2026-09,Criciúma,Brasília,terreno,venda,456.8,426.1,531.5,10,,setembro/2026
2026-09,Criciúma,Ceará,terreno,venda,835.5,616.6,1115.2,6,,setembro/2026
2026-09,Criciúma,Centro,terreno,venda,1899.3,1342.3,3373.9,14,,setembro/2026
2026-09,Criciúma,Coloninha Zilli,terreno,venda,480.2,462.8,617.9,10,,setembro/2026
2026-09,Criciúma,Comerciário,terreno,venda,772.4,701.6,891.5,11,,setembro/2026
2026-09,Criciúma,Cruzeiro do Sul,terreno,venda,1499.6,706.2,1700.0,9,,setembro/2026
2026-09,Criciúma,Jardim Angélica,terreno,venda,542.1,466.4,699.5,19,,setembro/2026
2026-09,Criciúma,Jardim Maristela,terreno,venda,661.5,617.2,751.8,7,,setembro/2026
2026-09,Criciúma,Laranjinha,terreno,venda,338.5,228.1,414.4,21,,setembro/2026
2026-09,Criciúma,Linha Anta,terreno,venda,264.4,245.6,301.7,15,,setembro/2026
2026-09,Criciúma,Linha Batista,terreno,venda,316.7,267.7,347.2,21,,setembro/2026
2026-09,Criciúma,Maria Céu,terreno,venda,373.1,364.7,541.5,10,,setembro/2026
2026-09,Criciúma,Mina Brasil,terreno,venda,955.7,933.9,1033.8,13,,setembro/2026
2026-09,Criciúma,Mina do Mato,terreno,venda,464.8,411.1,582.0,31,,setembro/2026
2026-09,Criciúma,Naspolini,terreno,venda,548.4,485.3,718.3,7,,setembro/2026
2026-09,Criciúma,Nossa Senhora da Salete,terreno,venda,995.0,816.7,1392.9,5,,setembro/2026
2026-09,Criciúma,Operária Nova,terreno,venda,775.2,555.6,833.3,9,,setembro/2026
2026-09,Criciúma,Pinheirinho,terreno,venda,449.1,379.5,545.9,14,,setembro/2026
2026-09,Criciúma,Pio Corrêa,terreno,venda,1049.0,958.4,1125.6,10,,setembro/2026
2026-09,Criciúma,Primeira Linha,terreno,venda,531.3,398.8,726.4,89,,setembro/2026
2026-09,Criciúma,Primeira Linha Pontilhão,terreno,venda,383.3,348.1,432.6,8,,setembro/2026
2026-09,Criciúma,Próspera,terreno,venda,997.4,818.7,1377.2,25,,setembro/2026
2026-09,Criciúma,Quarta Linha,terreno,venda,323.4,283.5,404.9,24,,setembro/2026
2026-09,Criciúma,Recanto Verde,terreno,venda,368.6,282.2,429.7,5,,setembro/2026
2026-09,Criciúma,Rio Maina,terreno,venda,402.4,347.3,461.2,22,,setembro/2026
2026-09,Criciúma,Sangão,terreno,venda,298.9,282.2,336.1,17,,setembro/2026
2026-09,Criciúma,Santa Bárbara,terreno,venda,1611.0,1428.8,1720.6,5,,setembro/2026
2026-09,Criciúma,Santa Luzia,terreno,venda,379.0,351.4,473.3,15,,setembro/2026
2026-09,Criciúma,Santo Antônio,terreno,venda,513.0,429.5,582.4,17,,setembro/2026
2026-09,Criciúma,São Defende,terreno,venda,298.4,274.0,317.9,42,,setembro/2026
2026-09,Criciúma,São Luiz,terreno,venda,655.2,508.2,1136.8,15,,setembro/2026
2026-09,Criciúma,São Sebastião,terreno,venda,357.7,238.2,392.2,6,,setembro/2026
2026-09,Criciúma,São Simão,terreno,venda,746.7,448.0,1136.6,37,,setembro/2026
2026-09,Criciúma,Universitário,terreno,venda,534.3,417.4,841.1,6,,setembro/2026
2026-09,Criciúma,Verdinho,terreno,venda,81.8,49.5,230.2,5,,setembro/2026
2026-09,Criciúma,Vila Floresta II,terreno,venda,377.7,355.4,411.5,10,,setembro/2026
2026-09,Criciúma,Vila Nova Esperança,terreno,venda,280.0,253.1,360.0,15,,setembro/2026
2026-09,Criciúma,Centro,sala,venda,7913.2,5793.7,11224.5,60,6.08,setembro/2026
2026-09,Criciúma,Centro,sala,aluguel,40.1,29.3,58.4,55,6.08,setembro/2026
2026-09,Criciúma,Pio Corrêa,sala,aluguel,75.4,48.6,87.5,6,,setembro/2026
2026-09,Criciúma,Próspera,sala,venda,8120.4,6176.2,10821.8,5,,setembro/2026
2026-09,Criciúma,Santa Bárbara,sala,aluguel,62.5,41.1,63.6,5,,setembro/2026
2026-09,Cuiabá,Alphaville I,casa,venda,8835.0,8043.1,10340.6,5,,setembro/2026
2026-09,Cuiabá,Alphaville II,casa,venda,11689.7,10649.6,12434.5,7,,setembro/2026
2026-09,Cuiabá,Altos do Coxipó,casa,venda,3262.7,2496.3,3816.4,19,,setembro/2026
2026-09,Cuiabá,Alvorada,casa,venda,3136.6,2539.1,5336.5,10,,setembro/2026
2026-09,Cuiabá,Araés,casa,venda,4014.6,2700.0,5000.0,25,15.27,setembro/2026
2026-09,Cuiabá,Araés,casa,aluguel,51.1,22.2,57.7,5,15.27,setembro/2026
2026-09,Cuiabá,Areão,casa,venda,3366.7,2148.7,4803.0,26,,setembro/2026
2026-09,Cuiabá,Bandeirantes,casa,venda,2328.6,2046.9,2745.5,12,,setembro/2026
2026-09,Cuiabá,Barra do Pari,casa,venda,4136.3,3155.3,5253.2,17,,setembro/2026
2026-09,Cuiabá,Baú,casa,venda,2857.1,2175.3,3418.2,5,,setembro/2026
2026-09,Cuiabá,Bela Marina,casa,venda,3207.5,1976.0,3857.4,7,,setembro/2026
2026-09,Cuiabá,Bela Vista,casa,venda,4013.5,2775.8,4190.6,6,,setembro/2026
2026-09,Cuiabá,Boa Esperança,casa,venda,2766.3,2083.8,3840.5,98,7.03,setembro/2026
2026-09,Cuiabá,Boa Esperança,casa,aluguel,16.2,15.6,19.1,12,7.03,setembro/2026
2026-09,Cuiabá,Bosque da Saúde,casa,venda,5611.2,3707.5,6611.6,8,,setembro/2026
2026-09,Cuiabá,Brisas,casa,venda,10030.7,8923.2,11010.5,6,,setembro/2026
2026-09,Cuiabá,Canelas,casa,venda,3686.6,3370.1,3822.1,6,,setembro/2026
2026-09,Cuiabá,Carumbé,casa,venda,2535.7,2500.0,2688.3,6,,setembro/2026
2026-09,Cuiabá,Centro,casa,venda,5421.7,2762.5,7550.8,15,,setembro/2026
2026-09,Cuiabá,Centro Norte,casa,venda,3611.1,2423.4,4693.1,35,7.54,setembro/2026
2026-09,Cuiabá,Centro Norte,casa,aluguel,22.7,20.1,30.2,6,7.54,setembro/2026
2026-09,Cuiabá,Centro Político Administrativo,casa,venda,5330.9,3480.5,7946.2,8,,setembro/2026
2026-09,Cuiabá,Centro Sul,casa,venda,3000.0,2847.9,3687.8,17,,setembro/2026
2026-09,Cuiabá,Chácara dos Pinheiros,casa,venda,3875.0,3187.5,5958.8,12,,setembro/2026
2026-09,Cuiabá,Cidade Alta,casa,venda,3474.1,2536.4,4795.2,32,9.67,setembro/2026
2026-09,Cuiabá,Cidade Alta,casa,aluguel,28.0,24.1,35.7,8,9.67,setembro/2026
2026-09,Cuiabá,Cidade Verde,casa,venda,3900.0,2921.6,4555.2,11,,setembro/2026
2026-09,Cuiabá,Cohab São Gonçalo,casa,venda,2393.3,1300.0,3247.9,5,,setembro/2026
2026-09,Cuiabá,Consil,casa,venda,2875.8,2592.6,3200.0,9,,setembro/2026
2026-09,Cuiabá,Coophamil,casa,venda,2027.8,1739.8,2291.7,10,,setembro/2026
2026-09,Cuiabá,Coophema,casa,venda,4230.3,3145.0,4970.0,24,,setembro/2026
2026-09,Cuiabá,Coxipó,casa,venda,4517.7,3029.4,5609.1,14,,setembro/2026
2026-09,Cuiabá,Coxipó da Ponte,casa,venda,5000.0,4229.3,6237.5,9,,setembro/2026
2026-09,Cuiabá,Cpa I,casa,venda,1933.0,1697.9,3317.3,11,,setembro/2026
2026-09,Cuiabá,Cpa II,casa,venda,2372.9,1825.0,3235.3,37,,setembro/2026
2026-09,Cuiabá,Cpa III,casa,venda,2183.4,1882.4,2572.3,9,,setembro/2026
2026-09,Cuiabá,Cpa IV,casa,venda,2651.5,2011.9,3113.5,15,,setembro/2026
2026-09,Cuiabá,Cristo Rei,casa,venda,2819.8,2225.0,5000.0,5,,setembro/2026
2026-09,Cuiabá,Despraiado,casa,venda,6416.7,4583.3,10555.6,75,,setembro/2026
2026-09,Cuiabá,Distrito Industrial,casa,venda,3424.1,2210.9,4250.2,71,,setembro/2026
2026-09,Cuiabá,Dom Aquino,casa,venda,3366.7,2712.7,4628.8,20,,setembro/2026
2026-09,Cuiabá,Dom Bosco,casa,venda,4398.1,2666.7,5882.4,17,,setembro/2026
2026-09,Cuiabá,Doutor Fábio Leite,casa,venda,2198.6,1284.1,2568.1,6,,setembro/2026
2026-09,Cuiabá,Duque de Caxias,casa,venda,3529.4,3234.6,4266.9,7,,setembro/2026
2026-09,Cuiabá,Florais do Parque,casa,venda,11145.4,10042.2,12601.8,14,,setembro/2026
2026-09,Cuiabá,Florais do Valle,casa,venda,11645.6,10746.9,11991.7,13,,setembro/2026
2026-09,Cuiabá,Goiabeiras,casa,venda,3935.6,2593.0,4605.1,20,,setembro/2026
2026-09,Cuiabá,Grande Terceiro,casa,venda,2461.5,1708.0,3258.0,19,,setembro/2026
2026-09,Cuiabá,Jardim Bom Clima,casa,venda,5333.3,4250.0,6642.8,13,,setembro/2026
2026-09,Cuiabá,Jardim Califórnia,casa,venda,3414.6,2491.7,4696.1,69,,setembro/2026
2026-09,Cuiabá,Jardim Comodoro,casa,venda,2620.4,1842.3,3266.9,14,,setembro/2026
2026-09,Cuiabá,Jardim Cuiabá,casa,venda,4736.0,3057.8,5721.7,34,9.48,setembro/2026
2026-09,Cuiabá,Jardim Cuiabá,casa,aluguel,37.4,27.3,52.2,10,9.48,setembro/2026
2026-09,Cuiabá,Jardim das Américas,casa,venda,5573.1,4224.4,7600.0,21,7.21,setembro/2026
2026-09,Cuiabá,Jardim das Américas,casa,aluguel,33.5,25.1,45.2,8,7.21,setembro/2026
2026-09,Cuiabá,Jardim das Palmeiras,casa,venda,3939.4,2954.5,5722.9,13,,setembro/2026
2026-09,Cuiabá,Jardim dos Ipês,casa,venda,1633.3,1227.8,3098.6,7,,setembro/2026
2026-09,Cuiabá,Jardim Europa,casa,venda,2340.0,1904.4,3032.7,31,,setembro/2026
2026-09,Cuiabá,Jardim Florianópolis,casa,venda,5541.7,5040.0,6875.0,9,,setembro/2026
2026-09,Cuiabá,Jardim Gramado,casa,venda,3800.0,1561.8,4793.7,15,,setembro/2026
2026-09,Cuiabá,Jardim Guanabara,casa,venda,3055.6,2595.8,4132.2,7,8.17,setembro/2026
2026-09,Cuiabá,Jardim Guanabara,casa,aluguel,20.8,19.1,25.1,7,8.17,setembro/2026
2026-09,Cuiabá,Jardim Imperial,casa,venda,7555.6,5408.3,9382.8,227,6.83,setembro/2026
2026-09,Cuiabá,Jardim Imperial,casa,aluguel,43.0,30.6,58.6,14,6.83,setembro/2026
2026-09,Cuiabá,Jardim Imperial II,casa,venda,5750.0,4593.8,7897.6,9,,setembro/2026
2026-09,Cuiabá,Jardim Independência,casa,venda,3083.9,2761.2,3470.1,6,,setembro/2026
2026-09,Cuiabá,Jardim Industriário,casa,venda,2825.8,2129.1,3950.0,12,,setembro/2026
2026-09,Cuiabá,Jardim Industriário II,casa,venda,1989.5,1653.8,2419.6,7,,setembro/2026
2026-09,Cuiabá,Jardim Itália,casa,venda,9408.1,5841.5,12554.3,224,5.28,setembro/2026
2026-09,Cuiabá,Jardim Itália,casa,aluguel,41.4,31.3,52.6,12,5.28,setembro/2026
2026-09,Cuiabá,Jardim Jockey Club,casa,venda,4243.6,2529.2,11856.4,18,,setembro/2026
2026-09,Cuiabá,Jardim Leblon,casa,venda,6608.5,4285.7,7142.9,5,,setembro/2026
2026-09,Cuiabá,Jardim Mariana,casa,venda,4019.2,2822.3,5775.9,10,,setembro/2026
2026-09,Cuiabá,Jardim Mossoró,casa,venda,4051.7,2981.7,5576.9,6,,setembro/2026
2026-09,Cuiabá,Jardim Nossa Senhora Aparecida,casa,venda,2819.2,2160.0,4206.8,20,,setembro/2026
2026-09,Cuiabá,Jardim Paulista,casa,venda,2426.2,1761.7,3379.2,13,,setembro/2026
2026-09,Cuiabá,Jardim Petrópolis,casa,venda,3176.0,2480.6,4000.0,26,,setembro/2026
2026-09,Cuiabá,Jardim Primavera,casa,venda,3818.2,2727.3,4778.7,13,,setembro/2026
2026-09,Cuiabá,Jardim Santa Amália,casa,venda,3173.2,2449.0,5232.1,22,,setembro/2026
2026-09,Cuiabá,Jardim Santa Marta,casa,venda,3500.6,2856.7,4378.1,13,,setembro/2026
2026-09,Cuiabá,Jardim Shangri-Lá,casa,venda,4068.8,3092.7,4918.4,28,,setembro/2026
2026-09,Cuiabá,Jardim Tropical,casa,venda,3310.1,2449.2,4418.4,20,,setembro/2026
2026-09,Cuiabá,Jardim Universitário,casa,venda,4615.4,3281.2,5992.6,51,,setembro/2026
2026-09,Cuiabá,Jardim Vitória,casa,venda,4518.1,3122.5,6006.1,20,,setembro/2026
2026-09,Cuiabá,Lixeira,casa,venda,2527.3,1684.3,2859.4,16,,setembro/2026
2026-09,Cuiabá,Loteamento Alphaville,casa,venda,10821.0,10260.1,14271.4,12,,setembro/2026
2026-09,Cuiabá,Loteamento Alphaville Cuiabá II,casa,venda,10357.9,8482.8,12154.4,26,,setembro/2026
2026-09,Cuiabá,Loteamento Bom Jesus,casa,venda,5044.9,3361.4,5509.3,7,,setembro/2026
2026-09,Cuiabá,Loteamento Residencial Mirante do Parque,casa,venda,2350.0,1400.0,4187.0,9,,setembro/2026
2026-09,Cuiabá,Loteamento Salvador Costa Marques,casa,venda,8270.0,7635.1,9516.1,9,,setembro/2026
2026-09,Cuiabá,Morada da Serra,casa,venda,2195.1,1727.3,3150.0,49,,setembro/2026
2026-09,Cuiabá,Morada do Ouro,casa,venda,3963.4,2400.0,4849.5,41,,setembro/2026
2026-09,Cuiabá,Morada dos Nobres,casa,venda,11323.8,10169.0,12776.3,83,5.21,setembro/2026
2026-09,Cuiabá,Morada dos Nobres,casa,aluguel,49.2,41.0,61.8,7,5.21,setembro/2026
2026-09,Cuiabá,Nossa Senhora Aparecida,casa,venda,2659.6,2232.1,3193.5,11,,setembro/2026
2026-09,Cuiabá,Nova Conquista,casa,venda,2283.3,1847.9,3428.8,14,,setembro/2026
2026-09,Cuiabá,Nova Esperança,casa,venda,3030.3,2333.3,5008.4,5,,setembro/2026
2026-09,Cuiabá,Novo Paraíso,casa,venda,4814.8,3875.0,6000.0,13,,setembro/2026
2026-09,Cuiabá,Novo Terceiro,casa,venda,1537.8,1430.7,1888.2,6,,setembro/2026
2026-09,Cuiabá,Núcleo Habitacional Sucuri,casa,venda,12218.6,11839.5,12991.1,20,,setembro/2026
2026-09,Cuiabá,Parque Amperco,casa,venda,11279.5,9877.5,13792.9,12,,setembro/2026
2026-09,Cuiabá,Parque Atalaia,casa,venda,4535.6,3052.5,5788.7,34,,setembro/2026
2026-09,Cuiabá,Parque Cuiabá,casa,venda,2697.1,1825.0,3920.0,29,,setembro/2026
2026-09,Cuiabá,Parque das Nações,casa,venda,5118.1,4566.9,6800.0,9,,setembro/2026
2026-09,Cuiabá,Parque Georgia,casa,venda,4069.8,3025.0,6111.1,33,,setembro/2026
2026-09,Cuiabá,Parque Ohara,casa,venda,2500.0,1778.7,3833.3,13,,setembro/2026
2026-09,Cuiabá,Parque Residencial das Nações Indígenas,casa,venda,5571.4,5000.0,6300.0,33,7.5,setembro/2026
2026-09,Cuiabá,Parque Residencial das Nações Indígenas,casa,aluguel,34.8,27.8,40.6,8,7.5,setembro/2026
2026-09,Cuiabá,Parque Residencial Tropical Ville,casa,venda,5000.0,3935.5,6472.5,15,,setembro/2026
2026-09,Cuiabá,Parque Universitário,casa,venda,5529.6,4681.1,9404.8,18,,setembro/2026
2026-09,Cuiabá,Pascoal Ramos,casa,venda,3571.4,2794.1,4988.5,25,,setembro/2026
2026-09,Cuiabá,Pedra 90,casa,venda,4391.9,2308.0,5111.2,27,,setembro/2026
2026-09,Cuiabá,Pico do Amor,casa,venda,4089.0,2906.1,4347.5,8,,setembro/2026
2026-09,Cuiabá,Planalto,casa,venda,2564.1,2293.6,3333.3,5,,setembro/2026
